SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,NAME_FAMILY_STATUS,NAME_EDUCATION_TYPE,NAME_INCOME_TYPE,TARGET,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,AGE,YEARS_EMPLOYED
101770,111878,857050,22473,12114,7816,1,Separated,Secondary,Working,1,7.6605767,0.200870591,33,21
101771,287039,269064,3031,8221,3101,0,Married,Higher,Working,0,0.937377848,0.010559541,22,8
101772,139968,1159697,42282,7678,9603,1,Married,Secondary,Commercial,0,8.285443816,0.302083333,21,26
101773,96559,475435,42863,15172,1674,2,Widow,Higher,Working,1,4.923777173,0.443904763,41,4
101774,30699,606160,15287,22490,1454,1,Married,Secondary,Pensioner,1,19.74526858,0.497964103,61,3
101775,216133,269237,39679,21565,6031,4,Married,Incomplete Higher,Working,0,1.245700564,0.183586033,59,16
101776,29715,280049,45463,21799,7465,0,Married,Secondary,Commercial,0,9.424499411,1.52996803,59,20
101777,39169,651047,33230,9847,5117,1,Separated,Higher,Pensioner,0,16.62148638,0.84837499,26,14
101778,138413,422567,20037,24942,3873,2,Married,Higher,Working,0,3.052943004,0.144762414,68,10
101779,139264,1346701,28052,13878,2832,1,Single,Secondary,Working,0,9.670130113,0.201430377,38,7
101780,287926,1424920,4340,22029,11266,1,Widow,Secondary,Working,0,4.948910484,0.015073317,60,30
101781,239249,87289,41644,15281,1340,1,Married,Secondary,Working,1,0.36484583,0.174061334,41,3
101782,144481,645794,49664,10983,1268,0,Married,Secondary,Working,0,4.469750348,0.343740699,30,3
101783,235400,1466666,46203,16686,11368,1,Widow,Secondary,Working,0,6.230526763,0.196274427,45,31
101784,55585,1454466,2141,15372,7732,2,Single,Secondary,Working,0,26.16651974,0.038517586,42,21
101785,198936,1366236,26425,15646,7901,2,Married,Higher,Unemployed,0,6.86771625,0.132831664,42,21
101786,58067,264480,20281,13508,9099,1,Married,Secondary,Working,0,4.554738492,0.349268948,37,24
101787,193757,1384932,43049,21655,10337,1,Widow,Lower,Working,0,7.147777887,0.22218036,59,28
101788,273334,138498,21425,9643,1793,1,Single,Higher,Working,0,0.506698764,0.078383955,26,4
101789,38073,1307600,35806,24439,6409,1,Married,Secondary,Working,0,34.34454863,0.940456491,66,17
101790,56035,1143585,33113,18739,627,2,Widow,Secondary,Working,0,20.40840546,0.590934238,51,1
101791,216049,728858,5270,23263,1178,0,Single,Incomplete Higher,Pensioner,0,3.37357729,0.024392615,63,3
101792,253782,428159,43814,15904,8128,1,Single,Secondary,Working,0,1.687113349,0.172644238,43,22
101793,110373,726755,5683,12318,10946,1,Separated,Higher,Working,0,6.584536073,0.051489042,33,29
101794,110517,49816,40884,13277,3428,1,Single,Higher,Working,0,0.450754183,0.369934037,36,9
101795,85450,9138,30809,12902,8918,0,Separated,Secondary,Working,0,0.106939731,0.360550029,35,24
101796,30382,1144752,35552,15874,1417,0,Single,Incomplete Higher,Working,1,37.6786255,1.170166546,43,3
101797,222043,1391665,4786,11611,3993,2,Married,Secondary,Commercial,1,6.267547277,0.021554384,31,10
101798,241427,795449,22650,16734,2216,2,Married,Secondary,Working,0,3.294780617,0.093817179,45,6
101799,81929,801883,29706,24706,7739,1,Married,Incomplete Higher,Working,1,9.787535549,0.362582236,67,21
101800,253483,361007,10190,13566,1061,1,Married,Higher,Commercial,0,1.424186237,0.040199935,37,2
101801,248590,801710,39196,19670,9611,0,Married,Incomplete Higher,Working,1,3.225029164,0.157673277,53,26
101802,163401,226552,40449,20345,8447,0,Widow,Higher,Working,0,1.386478663,0.247544385,55,23
101803,276677,48764,40661,7507,6862,0,Single,Higher,Unemployed,0,0.176248839,0.146961981,20,18
101804,107468,128030,30709,11540,781,1,Married,Incomplete Higher,Working,0,1.191331373,0.285750177,31,2
101805,54594,923638,46429,21229,2601,3,Single,Secondary,State,0,16.91830604,0.85044144,58,7
101806,211703,321462,15892,16437,11456,1,Married,Higher,Working,1,1.518457462,0.075067429,45,31
101807,65033,894855,10643,7442,727,0,Single,Higher,Working,0,13.76001415,0.163655375,20,1
101808,83133,1419718,10943,23836,8337,0,Married,Secondary,Working,0,17.07767072,0.131632444,65,22
101809,93861,65128,44240,15525,9761,1,Married,Higher,Working,0,0.693877116,0.471335272,42,26
101810,203362,224128,46760,12612,1441,0,Single,Secondary,Working,0,1.102113473,0.229934796,34,3
101811,60461,813301,22042,11031,8227,0,Single,Higher,Working,0,13.45166306,0.364565588,30,22
101812,98222,1287116,44894,16566,9373,0,Married,Higher,Pensioner,0,13.10415182,0.457066645,45,25
101813,132020,10039,7869,17738,5382,3,Married,Lower,Commercial,0,0.076041509,0.059604605,48,14
101814,288865,157353,41437,23459,5220,0,Widow,Secondary,Working,1,0.544728506,0.143447631,64,14
101815,40609,117935,45306,22235,1334,1,Married,Higher,Working,0,2.904159177,1.115664015,60,3
101816,150513,1343306,43833,14694,3985,1,Single,Secondary,Pensioner,0,8.924850345,0.291224014,40,10
101817,223981,58053,21918,20509,8870,1,Married,Higher,Commercial,0,0.259187163,0.097856515,56,24
101818,124211,1235137,29379,21917,301,1,Single,Higher,Working,1,9.943861655,0.236524945,60,0
101819,206321,91346,43939,23143,11904,1,Married,Higher,Pensioner,0,0.442737288,0.212964264,63,32
101820,49984,334231,26274,24231,8142,2,Separated,Incomplete Higher,Working,0,6.686759763,0.525648207,66,22
101821,138947,410841,18696,7194,9292,0,Married,Incomplete Higher,Working,1,2.956818067,0.134554902,19,25
101822,224894,563685,3962,22028,6603,1,Married,Secondary,Working,0,2.506447482,0.017617189,60,18
101823,25901,1374391,14851,19401,472,1,Single,Secondary,Pensioner,0,53.0632408,0.573375545,53,1
101824,182624,121214,46747,19725,5848,1,Married,Higher,Pensioner,0,0.663735325,0.255974023,54,16
101825,242317,490001,6296,18429,11544,1,Widow,Secondary,Pensioner,1,2.022148673,0.025982494,50,31
101826,188757,858329,15745,19928,6086,0,Single,Secondary,Working,1,4.54726977,0.083414125,54,16
101827,165788,992410,6730,15369,7632,0,Single,Higher,Pensioner,1,5.986018288,0.040594012,42,20
101828,134099,1452075,14921,13755,821,1,Married,Secondary,Working,0,10.82838052,0.11126854,37,2
101829,31138,405826,33894,10294,7912,1,Married,Secondary,Working,0,13.03314278,1.088509217,28,21
101830,186370,441542,6602,19537,2777,0,Married,Incomplete Higher,Working,0,2.369168858,0.035424156,53,7
101831,43429,1330644,18575,17550,3601,1,Separated,Secondary,Working,1,30.63952658,0.427709595,48,9
101832,70200,642431,20023,13905,10063,4,Single,Secondary,Commercial,1,9.151438746,0.28522792,38,27
101833,222380,377397,46349,23687,10854,0,Married,Secondary,Working,0,1.697081572,0.20842252,64,29
101834,268289,367441,16997,17153,6848,2,Married,Incomplete Higher,Pensioner,0,1.369571619,0.063353324,46,18
101835,265127,888520,18750,7546,7701,0,Single,Lower,Working,0,3.351299566,0.070720824,20,21
101836,256513,539391,42979,15834,3882,0,Married,Higher,Working,0,2.102782315,0.167550962,43,10
101837,37347,431674,23837,15070,1244,1,Single,Secondary,Pensioner,0,11.5584652,0.638257424,41,3
101838,167992,1013109,15997,21715,3366,1,Single,Incomplete Higher,Working,0,6.03069789,0.095224773,59,9
101839,51822,87409,40439,21905,4241,1,Single,Higher,Commercial,0,1.686716067,0.780344255,60,11
101840,60108,1076824,24067,8296,4047,1,Separated,Incomplete Higher,Commercial,0,17.91481999,0.400395954,22,11
101841,27967,703876,46039,24445,7216,2,Married,Higher,Working,1,25.16809096,1.646190153,66,19
101842,31871,1061600,21923,19568,2976,1,Married,Secondary,Commercial,1,33.30927803,0.687866713,53,8
101843,245371,480430,9876,23614,10539,0,Married,Secondary,Working,1,1.957973844,0.040249255,64,28
101844,228524,1288440,3887,13761,292,1,Married,Secondary,Pensioner,1,5.638094905,0.017009154,37,0
101845,225342,1228451,43422,14381,10841,1,Married,Secondary,Working,0,5.451495948,0.192693772,39,29
101846,184685,941800,37854,18146,11614,1,Separated,Higher,Working,0,5.099493733,0.204965211,49,31
101847,48179,1407549,37948,14804,1767,0,Married,Incomplete Higher,Working,1,29.21498993,0.78764607,40,4
101848,271537,1465049,3841,8967,4808,2,Married,Higher,Working,0,5.39539363,0.014145402,24,13
101849,203260,1197503,29756,17363,1255,0,Single,Secondary,Commercial,0,5.891483814,0.146393781,47,3
101850,55262,1138754,7040,12038,2090,1,Married,Secondary,Pensioner,0,20.60645652,0.127393145,32,5
101851,80545,1052380,11304,10060,7225,0,Married,Secondary,Commercial,1,13.06573965,0.140343907,27,19
101852,254555,892553,31341,14382,8591,0,Separated,Secondary,Working,0,3.506326727,0.12312074,39,23
101853,243894,811457,5758,21207,11311,2,Single,Secondary,Pensioner,0,3.327088817,0.023608617,58,30
101854,223218,1451250,18010,17627,4972,0,Single,Higher,Working,0,6.501491815,0.080683457,48,13
101855,62913,1117186,32658,22487,4738,3,Married,Secondary,Working,1,17.75763356,0.519097802,61,12
101856,270497,636525,38782,22673,6336,1,Single,Lower,Working,0,2.353168427,0.143373124,62,17
101857,197404,703787,2375,16191,5234,1,Single,Secondary,Working,0,3.565211445,0.012031165,44,14
101858,176104,1485298,34949,18548,2639,1,Widow,Incomplete Higher,State,0,8.434209331,0.198456594,50,7
101859,188918,1059244,23092,17358,11048,1,Married,Higher,Working,1,5.606898231,0.122232926,47,30
101860,210546,1276118,1490,10565,5858,2,Widow,Secondary,Working,1,6.060993797,0.007076838,28,16
101861,64936,183267,4729,24008,6033,1,Widow,Higher,Commercial,0,2.822271159,0.072825551,65,16
101862,180866,160489,6974,19576,4795,2,Single,Higher,Pensioner,0,0.887336481,0.038558933,53,13
101863,212660,349126,20680,20619,312,1,Married,Higher,Pensioner,1,1.641709771,0.097244428,56,0
101864,222056,313362,19324,20218,9516,0,Single,Higher,Working,0,1.411184566,0.087023093,55,26
101865,245469,918081,32334,17540,10146,1,Separated,Secondary,Commercial,1,3.740109749,0.131723354,48,27
101866,48141,1142411,22398,22017,369,2,Married,Higher,Working,0,23.73052076,0.465258304,60,1
101867,157478,820359,35650,10818,8769,1,Married,Incomplete Higher,Working,0,5.209356228,0.226380828,29,24
101868,117359,106948,22292,22477,9403,2,Married,Secondary,Pensioner,1,0.911289292,0.189947085,61,25
101869,174363,1238770,36755,15323,4171,0,Married,Secondary,Pensioner,0,7.104546263,0.210795868,41,11
101870,61568,298851,39353,14708,3814,0,Single,Incomplete Higher,Pensioner,0,4.853998831,0.639179444,40,10
101871,117539,1191944,4159,9911,8017,2,Married,Secondary,Working,0,10.14083836,0.035384,27,21
101872,66851,1210046,33626,20419,5037,0,Married,Higher,Pensioner,1,18.10064173,0.502999207,55,13
101873,74823,302986,30351,13093,5316,2,Widow,Higher,Pensioner,0,4.049369846,0.405637304,35,14
101874,43312,18261,38298,19391,1617,1,Married,Higher,Working,0,0.421615257,0.884235316,53,4
101875,219900,1130285,18065,7229,1173,2,Married,Secondary,Working,1,5.139995452,0.082150978,19,3
101876,294555,373760,22638,13625,11344,2,Widow,Secondary,State,0,1.26889715,0.076854917,37,31
101877,269062,858605,2073,7586,4257,1,Single,Secondary,Working,0,3.191104652,0.007704544,20,11
101878,52371,1347501,47511,15043,468,1,Widow,Higher,Unemployed,0,25.72990777,0.90720055,41,1
101879,77022,280796,19771,12045,5161,1,Single,Higher,Working,1,3.645659682,0.256692893,33,14
101880,119071,1320823,36461,23780,2012,0,Married,Higher,Commercial,0,11.09273459,0.30621226,65,5
101881,202268,1341220,43330,11837,5688,1,Married,Higher,State,0,6.630905531,0.214220737,32,15
101882,119853,775692,30320,11711,4062,1,Married,Secondary,Working,0,6.472028235,0.252976563,32,11
101883,51174,433745,5340,12463,2046,2,Widow,Secondary,Pensioner,1,8.475886192,0.104349865,34,5
101884,96373,642787,35924,15190,5824,0,Single,Incomplete Higher,Working,1,6.669783031,0.372760005,41,15
101885,213021,678812,17184,15545,8715,3,Married,Secondary,Working,0,3.186596627,0.080668103,42,23
101886,213718,840825,41734,15937,2223,0,Married,Secondary,Working,0,3.934273201,0.195276018,43,6
101887,90017,1477966,3580,24166,6441,1,Widow,Secondary,Working,1,16.41874313,0.039770266,66,17
101888,83037,695796,41025,23276,8437,1,Single,Secondary,Commercial,0,8.379348965,0.494056866,63,23
101889,109818,1363126,29967,22587,1368,2,Widow,Secondary,Pensioner,1,12.41259174,0.272878763,61,3
101890,26548,330203,3159,15495,7416,2,Married,Incomplete Higher,Working,0,12.43796143,0.118992014,42,20
101891,136981,349866,49940,20502,7183,3,Single,Incomplete Higher,Working,0,2.554120644,0.364576109,56,19
101892,254213,780107,14900,22895,6959,1,Married,Incomplete Higher,Working,0,3.068714031,0.058612266,62,19
101893,224366,541644,12440,22432,708,1,Single,Incomplete Higher,Commercial,1,2.41410909,0.055445121,61,1
101894,174249,657416,15678,15670,5818,2,Married,Incomplete Higher,Unemployed,0,3.77285379,0.089974691,42,15
101895,126297,1021003,48204,8407,3974,0,Single,Higher,Commercial,0,8.084142933,0.381671774,23,10
101896,156614,1055763,13021,20089,8756,1,Married,Secondary,Commercial,0,6.74117895,0.083140715,55,23
101897,242084,681585,7772,8383,10960,1,Married,Higher,Working,0,2.815489665,0.032104559,22,30
101898,80428,1479620,2627,24208,681,2,Married,Secondary,Working,0,18.39682698,0.032662754,66,1
101899,173812,1179846,45432,10805,9727,1,Married,Secondary,Commercial,0,6.788058362,0.261385865,29,26
101900,133132,336607,9219,11099,8371,2,Married,Secondary,Commercial,1,2.528370339,0.069247063,30,22
101901,207604,994336,24464,9238,9886,0,Single,Higher,Commercial,0,4.789580162,0.117839733,25,27
101902,36052,772286,31232,16474,4636,1,Married,Secondary,Pensioner,1,21.4214468,0.866304227,45,12
101903,120689,1034933,43481,9102,10323,1,Separated,Secondary,State,0,8.575205694,0.360273099,24,28
101904,198148,925095,9488,23786,8906,0,Widow,Secondary,State,0,4.668707229,0.0478834,65,24
101905,151743,1045950,35949,9654,2810,1,Single,Incomplete Higher,Pensioner,0,6.89290445,0.236907139,26,7
101906,282307,770791,45362,24788,6127,1,Single,Higher,Unemployed,1,2.730329039,0.160683228,67,16
101907,155870,971020,40932,23342,9716,0,Separated,Incomplete Higher,Working,1,6.229678578,0.262603452,63,26
101908,140575,358827,19981,12730,6948,2,Married,Secondary,Working,0,2.552566246,0.142137649,34,19
101909,278230,1134833,1901,10971,4938,0,Married,Secondary,Working,1,4.078758581,0.006832477,30,13
101910,30749,66753,23444,19976,10411,2,Married,Higher,State,0,2.170899867,0.762431299,54,28
101911,124131,876206,43058,11961,2647,2,Married,Secondary,Working,0,7.058720223,0.346875478,32,7
101912,176193,1457879,19061,19859,9480,1,Married,Higher,Working,0,8.274329854,0.108182504,54,25
101913,245019,1477608,3881,19012,7352,0,Separated,Higher,Working,0,6.030585383,0.015839588,52,20
101914,92930,1076984,30863,11223,6271,1,Married,Higher,Commercial,0,11.58919617,0.33211019,30,17
101915,165128,129116,46826,19422,11306,1,Single,Incomplete Higher,Working,1,0.781914636,0.283573955,53,30
101916,276553,1027780,6622,9949,4193,2,Single,Secondary,Working,0,3.716394326,0.023944777,27,11
101917,215113,660496,2378,21155,10,1,Single,Secondary,Working,1,3.070460642,0.011054655,57,0
101918,73352,22413,18632,13118,8317,1,Married,Higher,Commercial,0,0.305554041,0.254008071,35,22
101919,183856,642938,29311,10753,5296,0,Single,Secondary,Working,0,3.496965016,0.159423679,29,14
101920,23191,1113076,6650,13516,4632,1,Single,Secondary,Working,1,47.99603294,0.28674917,37,12
101921,124576,875946,46201,24622,10029,1,Separated,Secondary,Commercial,1,7.031418572,0.370865977,67,27
101922,215713,1109934,43224,21707,2305,2,Single,Secondary,Working,1,5.145420072,0.200377353,59,6
101923,23631,71197,8036,13370,3945,3,Single,Secondary,Working,0,3.012864458,0.340061783,36,10
101924,157244,498992,40255,11340,559,0,Single,Secondary,Commercial,1,3.173361146,0.256003409,31,1
101925,240169,228492,23499,8392,7782,0,Single,Higher,Working,1,0.95138007,0.097843602,22,21
101926,110353,790833,38016,24263,566,0,Married,Higher,State,0,7.166393301,0.344494486,66,1
101927,48671,431070,5603,8381,10132,2,Separated,Higher,Working,0,8.856814119,0.115119887,22,27
101928,142811,81240,28773,12530,10329,2,Widow,Higher,Working,0,0.568863743,0.201476077,34,28
101929,202503,240595,20937,7905,2726,0,Married,Secondary,State,0,1.188105855,0.103391061,21,7
101930,241972,1332042,13632,8883,10272,3,Married,Secondary,Commercial,0,5.504942721,0.056337097,24,28
101931,273211,1060544,31607,10221,4368,0,Married,Secondary,Working,1,3.881776356,0.115687143,28,11
101932,244033,294662,27337,7357,5597,0,Single,Incomplete Higher,Working,0,1.207467842,0.112021735,20,15
101933,239861,843357,1220,17729,5908,2,Single,Higher,State,1,3.516023864,0.005086279,48,16
101934,174544,195920,47994,7868,9858,2,Separated,Secondary,State,0,1.122467687,0.274967916,21,27
101935,200302,903332,5818,12822,2660,1,Single,Secondary,Working,0,4.509850126,0.02904614,35,7
101936,27099,884854,8349,10510,5816,1,Single,Lower,Commercial,0,32.65264401,0.30809255,28,15
101937,269686,1317420,6618,11137,5990,1,Married,Higher,Working,0,4.885014424,0.02453965,30,16
101938,76492,237076,28464,23177,11747,2,Married,Incomplete Higher,Working,1,3.099356795,0.372117346,63,32
101939,116722,1076775,43624,18148,7898,2,Single,Secondary,Working,1,9.225124655,0.373742739,49,21
101940,50111,442805,38344,11928,8458,2,Single,Secondary,Working,0,8.836483008,0.765181298,32,23
101941,83936,168187,19255,13867,9225,1,Married,Higher,Working,1,2.003752859,0.229400972,37,25
101942,173686,460150,25299,9889,4322,3,Married,Higher,Working,0,2.649321189,0.145659408,27,11
101943,243332,514551,48975,18481,5788,3,Single,Higher,Working,0,2.114604738,0.201268226,50,15
101944,221548,1059096,2462,23223,7363,3,Married,Higher,Working,0,4.780435842,0.011112716,63,20
101945,269031,172527,16905,7394,475,1,Married,Higher,Working,0,0.641290409,0.062836625,20,1
101946,83530,775644,25920,10228,5966,0,Widow,Higher,Working,0,9.28581348,0.310307674,28,16
101947,289932,652652,17252,11379,529,2,Married,Secondary,State,0,2.251051971,0.059503608,31,1
101948,48082,1228697,42004,13141,927,0,Single,Secondary,Working,0,25.55419908,0.873590949,36,2
101949,109570,992797,41581,15504,3543,0,Married,Incomplete Higher,Commercial,1,9.060846947,0.379492562,42,9
101950,121015,255144,35836,17510,1468,1,Married,Secondary,Working,0,2.108366731,0.296128579,47,4
101951,227888,69925,6753,16107,5524,1,Single,Higher,Working,0,0.306839325,0.029632978,44,15
101952,167603,374360,41005,22011,8852,1,Married,Higher,Working,0,2.23361157,0.244655525,60,24
